timestamp,label,probability,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,urg_flag_number
2025-05-18T06:14:27.633907,1,0.9997764229774475,0.07682371139526367,0,17,0.07682371139526367,1301.6814494354824,1301.6814494354824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007759970848006431,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.721035,1,0.9997767806053162,0.09246182441711426,0,17,0.09246182441711426,1081.5274371926675,1081.5274371926675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0009339578223950936,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.803831,1,0.9997764229774475,0.07700634002685547,0,17,0.07700634002685547,1298.5943750232207,1298.5943750232207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007778418184530855,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:27.898479,1,0.9997766613960266,0.08781719207763672,0,17,0.08781719207763672,1138.7291899699185,1138.7291899699185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008870423442185527,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:28.245453,1,0.9997765421867371,0.08217000961303711,0,17,0.08217000961303711,1216.9890264213134,1216.9890264213134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.000830000097101385,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:28.328905,1,0.9997842907905579,0.3659517765045166,0,17,0.3659517765045166,273.2600479636305,273.2600479636305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.003696482590954713,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:28.408150,1,0.999776303768158,0.07634377479553223,0,17,0.07634377479553223,1309.864494751865,1309.864494751865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007711492403589114,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:28.484462,1,0.9997765421867371,0.08233857154846191,0,17,0.08233857154846191,1214.497629961228,1214.497629961228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008317027429137567,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:28.560865,1,0.9997764229774475,0.07920265197753906,0,17,0.07920265197753906,1262.583985550873,1262.583985550873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0008000267876519097,100,10.0,0.0,0,0.0,38.5,0
2025-05-18T06:14:28.644573,1,0.999776303768158,0.07532119750976562,0,17,0.07532119750976562,1327.6475056976449,1327.6475056976449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6000,60,60,60.0,0.0,6000,0.0007608201768663195,100,10.0,0.0,0,0.0,38.5,0
